格式化上车站点编号,格式化下车站点编号,一天内刷卡数
108_D_08,108_D_33,3
108_D_08,108_D_34,1
108_D_08,108_D_36,1
108_D_08,108_D_38,8
108_D_09,108_D_11,1
108_D_09,108_D_16,1
108_D_09,108_D_19,2
108_D_09,108_D_21,2
108_D_09,108_D_22,1
108_D_09,108_D_29,2
108_D_10,108_D_11,2
108_D_10,108_D_13,1
108_D_10,108_D_16,1
108_D_10,108_D_18,1
108_D_10,108_D_19,1
108_D_10,108_D_30,1
108_D_10,108_D_31,1
108_D_10,108_D_38,1
108_D_11,108_D_13,1
108_D_11,108_D_15,2
108_D_11,108_D_16,1
108_D_11,108_D_19,1
108_D_11,108_D_22,1
108_D_11,108_D_26,1
108_D_12,108_D_13,2
108_D_12,108_D_15,1
108_D_12,108_D_16,4
108_D_12,108_D_18,1
108_D_12,108_D_21,1
108_D_12,108_D_24,2
108_D_12,108_D_38,1
108_D_13,108_D_16,1
108_D_13,108_D_17,1
108_D_13,108_D_19,4
108_D_13,108_D_21,2
108_D_13,108_D_22,2
108_D_13,108_D_26,1
108_D_13,108_D_31,1
108_D_13,108_D_33,2
108_D_13,108_D_38,1
108_D_14,108_D_16,1
108_D_14,108_D_22,1
108_D_14,108_D_27,2
108_D_14,108_D_31,3
108_D_15,108_D_18,1
108_D_15,108_D_19,2
108_D_15,108_D_21,1
108_D_15,108_D_24,1
108_D_15,108_D_28,1
108_D_16,108_D_22,2
108_D_16,108_D_26,1
108_D_16,108_D_30,1
108_D_17,108_D_19,2
108_D_17,108_D_21,2
108_D_17,108_D_33,2
108_D_17,108_D_34,3
108_D_17,108_D_38,1
108_D_18,108_D_19,1
108_D_18,108_D_21,1
108_D_18,108_D_22,1
108_D_18,108_D_24,1
108_D_18,108_D_31,1
108_D_18,108_D_32,1
108_D_18,108_D_33,2
108_D_18,108_D_36,2
108_D_19,108_D_21,1
108_D_19,108_D_25,2
108_D_19,108_D_33,1
108_D_20,106_D_10,1
108_D_20,108_D_22,6
108_D_20,108_D_24,2
108_D_20,108_D_25,4
108_D_20,108_D_26,3
108_D_20,108_D_27,1
108_D_20,108_D_29,1
108_D_20,108_D_31,2
108_D_20,108_D_32,2
108_D_20,108_D_36,2
108_D_21,108_D_22,4
108_D_21,108_D_28,1
108_D_21,108_D_32,2
108_D_21,108_D_33,1
108_D_22,108_D_26,2
108_D_22,108_D_31,1
108_D_22,108_D_36,2
108_D_22,108_D_38,1
108_D_23,108_D_28,1
108_D_23,108_D_30,1
108_D_23,108_D_36,1
108_D_23,108_D_38,1
108_D_24,108_D_26,3
108_D_24,108_D_33,2
108_D_25,108_D_26,1
108_D_25,108_D_28,2
108_D_25,108_D_31,2
108_D_25,108_D_36,1
108_D_25,108_D_38,1
108_D_26,108_D_30,2
108_D_26,108_D_31,1
108_D_26,108_D_34,2
108_D_26,108_D_36,2
108_D_27,108_D_28,1
108_D_27,108_D_30,2
108_D_27,108_D_31,1
108_D_27,108_D_32,1
108_D_27,108_D_33,3
108_D_28,108_D_30,1
108_D_28,108_D_31,1
108_D_28,108_D_36,1
108_D_28,108_D_38,1
108_D_29,108_D_31,2
108_D_29,108_D_38,5
108_D_30,108_D_31,1
108_D_30,108_D_34,1
108_D_30,108_D_36,2
108_D_30,108_D_38,7
108_D_31,108_D_32,2
108_D_31,108_D_34,1
108_D_31,108_D_36,1
108_D_31,108_D_38,1
108_D_33,108_D_38,4
108_D_34,108_D_38,3
108_D_35,105_D_43,1
108_D_35,108_D_38,6
108_D_36,108_D_38,3
108_U_01,005_U_54,1
108_U_01,108_U_03,1
108_U_01,108_U_04,6
108_U_01,108_U_06,3
108_U_01,108_U_08,1
108_U_01,108_U_09,9
108_U_01,108_U_10,5
108_U_01,108_U_11,1
108_U_01,108_U_12,1
108_U_01,108_U_15,1
108_U_01,108_U_16,1
108_U_01,108_U_17,3
108_U_01,108_U_28,1
108_U_01,108_U_30,1
108_U_01,108_U_31,3
108_U_01,108_U_36,1
108_U_03,108_U_08,1
108_U_03,108_U_09,2
108_U_03,108_U_11,1
108_U_03,108_U_13,2
108_U_03,108_U_14,1
108_U_03,108_U_16,4
108_U_03,108_U_19,2
108_U_03,108_U_21,4
108_U_03,108_U_22,1
108_U_03,108_U_27,2
108_U_03,108_U_31,1
108_U_03,108_U_33,1
108_U_04,108_U_08,1
108_U_04,108_U_09,1
108_U_04,108_U_13,2
108_U_05,108_U_12,1
108_U_05,108_U_22,3
108_U_05,108_U_26,1
108_U_05,108_U_31,1
108_U_05,108_U_32,1
108_U_05,108_U_33,1
108_U_05,108_U_34,2
108_U_06,108_U_12,4
108_U_06,108_U_15,2
108_U_06,108_U_16,1
108_U_06,108_U_17,3
108_U_06,108_U_19,1
108_U_06,108_U_20,1
108_U_06,108_U_21,2
108_U_06,108_U_22,2
108_U_06,108_U_26,2
108_U_06,108_U_31,3
108_U_07,108_U_12,1
108_U_07,108_U_14,1
108_U_07,108_U_17,1
108_U_07,108_U_19,2
108_U_07,108_U_21,1
108_U_07,108_U_22,1
108_U_07,108_U_31,1
108_U_08,108_U_10,2
108_U_08,108_U_12,2
108_U_08,108_U_13,1
108_U_08,108_U_14,2
108_U_08,108_U_16,1
108_U_08,108_U_19,3
108_U_08,108_U_20,1
108_U_08,108_U_21,1
108_U_08,108_U_22,1
108_U_08,108_U_25,4
108_U_08,108_U_26,1
108_U_08,108_U_28,1
108_U_08,108_U_31,1
108_U_08,108_U_33,3
108_U_09,108_U_11,1
108_U_09,108_U_12,6
108_U_09,108_U_13,3
108_U_09,108_U_16,2
108_U_09,108_U_22,1
108_U_09,108_U_28,1
108_U_09,108_U_31,1
108_U_09,108_U_33,1
108_U_10,108_U_15,2
108_U_10,108_U_19,1
108_U_10,108_U_25,1
108_U_10,108_U_30,2
108_U_10,108_U_31,3
108_U_10,108_U_32,1
108_U_10,108_U_33,3
108_U_10,108_U_36,1
108_U_11,108_U_12,3
108_U_11,108_U_16,1
108_U_11,108_U_17,1
108_U_11,108_U_24,3
108_U_11,108_U_31,1
108_U_11,108_U_33,2
108_U_12,108_U_19,1
108_U_12,108_U_24,1
108_U_12,108_U_32,2
108_U_13,108_U_15,2
108_U_13,108_U_16,1
108_U_13,108_U_17,1
108_U_13,108_U_19,4
108_U_13,108_U_20,1
108_U_13,108_U_21,2
108_U_13,108_U_22,2
108_U_13,108_U_25,1
108_U_13,108_U_26,1
108_U_13,108_U_27,1
108_U_13,108_U_31,2
108_U_13,108_U_34,1
108_U_13,108_U_36,1
108_U_14,108_U_19,4
108_U_14,108_U_20,1
108_U_14,108_U_22,1
108_U_14,108_U_31,5
108_U_14,108_U_36,1
108_U_15,108_U_19,2
108_U_15,108_U_21,1
108_U_15,108_U_22,1
108_U_15,108_U_26,1
108_U_15,108_U_27,2
108_U_15,108_U_31,1
108_U_16,108_U_17,5
108_U_16,108_U_19,5
108_U_16,108_U_20,1
108_U_16,108_U_21,1
108_U_16,108_U_22,1
108_U_16,108_U_25,1
108_U_16,108_U_26,2
108_U_16,108_U_27,1
108_U_16,108_U_30,1
108_U_16,108_U_31,9
108_U_16,108_U_32,1
108_U_16,108_U_33,4
108_U_17,108_U_18,1
108_U_17,108_U_30,1
108_U_17,108_U_31,1
108_U_18,101_U_26,1
108_U_18,108_U_20,2
108_U_18,108_U_21,1
108_U_18,108_U_22,3
108_U_18,108_U_24,1
108_U_18,108_U_26,2
108_U_18,108_U_27,1
108_U_18,108_U_30,2
108_U_18,108_U_31,3
108_U_18,108_U_32,4
108_U_18,108_U_33,5
108_U_18,108_U_34,1
108_U_18,108_U_36,1
108_U_19,108_U_26,4
108_U_19,108_U_27,1
108_U_19,108_U_28,1
108_U_19,108_U_30,1
108_U_19,108_U_31,4
108_U_19,108_U_32,2
108_U_19,108_U_33,4
108_U_19,108_U_34,1
108_U_19,108_U_36,1
108_U_20,108_U_22,2
108_U_20,108_U_30,1
108_U_20,108_U_31,1
108_U_20,108_U_32,1
108_U_20,108_U_33,2
108_U_21,108_U_22,1
108_U_21,108_U_28,1
108_U_21,108_U_31,1
108_U_21,108_U_33,4
108_U_21,108_U_34,2
108_U_22,108_U_23,1
108_U_22,108_U_24,1
108_U_22,108_U_26,1
108_U_22,108_U_27,2
108_U_22,108_U_28,1
108_U_22,108_U_31,1
108_U_22,108_U_32,1
108_U_22,108_U_33,1
108_U_22,108_U_34,1
108_U_23,108_U_26,1
108_U_23,108_U_27,4
108_U_23,108_U_28,1
108_U_23,108_U_30,1
108_U_23,108_U_31,2
108_U_23,108_U_32,3
108_U_23,108_U_33,4
108_U_23,108_U_34,1
108_U_23,108_U_36,1
108_U_24,108_U_27,4
108_U_24,108_U_31,1
108_U_24,108_U_32,1
108_U_24,108_U_33,5
108_U_24,108_U_34,1
108_U_24,108_U_36,1
108_U_25,108_U_28,1
108_U_25,108_U_32,2
108_U_25,108_U_33,1
108_U_26,108_U_27,3
108_U_26,108_U_28,1
108_U_26,108_U_31,3
108_U_26,108_U_33,6
108_U_26,108_U_34,4
108_U_27,108_U_28,2
108_U_27,108_U_30,1
108_U_27,108_U_32,1
108_U_27,108_U_33,8
108_U_28,108_U_33,3
108_U_28,108_U_36,1
108_U_29,108_U_31,1
108_U_29,108_U_32,1
108_U_29,108_U_34,1
108_U_30,108_U_33,4
108_U_30,108_U_36,1
108_U_31,108_U_33,12
108_U_32,108_U_33,5
108_U_32,108_U_34,4
108_U_33,108_U_34,4
108_U_33,108_U_36,2
108_U_34,108_U_35,2
108_U_35,102_U_33,1
109_D_02,109_D_21,1
109_D_03,109_D_04,1
109_D_03,109_D_30,1
109_D_08,109_D_09,1
109_U_02,109_U_22,1
109_U_02,109_U_27,1
109_U_02,109_U_30,1
109_U_09,109_U_29,1
109_U_10,109_U_31,1
109_U_19,109_U_26,1
109_U_20,109_U_29,1
109_U_27,109_U_30,1
109_U_28,109_U_32,1
111_D_01,111_D_12,1
111_D_01,111_D_17,2
111_D_01,111_D_20,3
111_D_01,111_D_23,1
111_D_03,111_D_12,1
111_D_03,111_D_18,1
111_D_03,111_D_19,1
111_D_03,111_D_20,1
111_D_03,111_D_22,1
111_D_03,111_D_24,1
111_D_03,111_D_29,1
111_D_03,111_D_33,1
111_D_04,111_D_19,1
111_D_05,111_D_22,1
111_D_05,111_D_23,1
111_D_06,111_D_12,1
111_D_06,111_D_17,2
111_D_06,111_D_18,1
111_D_06,111_D_19,2
111_D_06,111_D_34,2
111_D_08,007_U_15,1
111_D_08,111_D_22,4
111_D_08,111_D_27,1
111_D_08,111_D_34,1
111_D_13,111_D_14,1
111_D_14,111_D_18,4
111_D_14,111_D_19,3
111_D_14,111_D_20,2
111_D_14,111_D_24,1
111_D_14,111_D_34,1
111_D_15,111_D_20,1
111_D_15,111_D_22,1
111_D_15,111_D_24,1
111_D_15,111_D_25,1
111_D_16,111_D_18,1
111_D_16,111_D_19,1
111_D_16,111_D_20,3
111_D_16,111_D_24,1
111_D_17,002_U_18,1
111_D_17,111_D_18,4
111_D_17,111_D_19,5
111_D_17,111_D_22,1
111_D_17,111_D_25,1
111_D_18,111_D_20,1
111_D_19,111_D_20,1
111_D_19,111_D_24,1
111_D_19,111_D_25,1
111_D_19,111_D_29,1
111_D_19,111_D_31,1
111_D_20,111_D_21,2
111_D_20,111_D_22,1
111_D_20,111_D_23,1
111_D_20,111_D_24,1
111_D_20,111_D_29,1
111_D_20,111_D_30,1
111_D_20,111_D_33,2
111_D_20,111_D_34,1
111_D_21,111_D_25,2
111_D_21,111_D_31,2
111_D_21,111_D_34,3
111_D_22,111_D_34,1
111_D_23,111_D_25,2
111_D_23,111_D_27,1
111_D_24,111_D_34,2
111_D_25,111_D_29,1
111_D_26,111_D_29,1
111_D_30,111_D_34,1
111_U_01,111_U_14,1
111_U_01,111_U_15,6
111_U_01,111_U_21,1
111_U_01,111_U_27,1
111_U_03,111_U_12,1
111_U_03,111_U_15,1
111_U_04,111_U_14,1
111_U_05,111_U_10,1
111_U_05,111_U_15,4
111_U_05,111_U_16,1
111_U_05,111_U_17,1
111_U_05,111_U_30,1
111_U_06,111_U_16,1
111_U_06,111_U_27,1
111_U_07,111_U_10,2
111_U_07,111_U_15,1
111_U_07,111_U_17,1
111_U_07,111_U_32,1
111_U_08,111_U_09,1
111_U_08,111_U_13,1
111_U_11,111_U_14,1
111_U_11,111_U_15,2
111_U_11,111_U_17,2
111_U_11,111_U_19,1
111_U_12,111_U_15,2
111_U_12,111_U_17,3
111_U_12,111_U_19,1
111_U_12,111_U_32,1
111_U_13,111_U_17,1
111_U_13,111_U_30,1
111_U_13,111_U_35,1
111_U_14,111_U_15,1
111_U_14,111_U_17,2
111_U_14,111_U_20,1
111_U_15,111_U_16,1
111_U_15,111_U_19,2
111_U_15,111_U_23,1
111_U_15,111_U_32,1
111_U_15,111_U_35,3
111_U_16,111_U_19,3
111_U_16,111_U_21,1
111_U_17,111_U_18,1
111_U_17,111_U_19,1
111_U_17,111_U_21,1
111_U_17,111_U_31,1
111_U_18,111_U_21,1
111_U_18,111_U_31,1
111_U_18,111_U_32,1
111_U_19,111_U_29,2
111_U_19,111_U_35,2
111_U_23,111_U_32,1
111_U_23,111_U_35,1
112_D_01,112_D_02,1
112_D_01,112_D_06,1
112_D_01,112_D_07,1
112_D_01,112_D_10,1
112_D_01,112_D_11,1
112_D_01,112_D_13,2
112_D_01,112_D_19,2
112_D_01,112_D_23,1
112_D_01,112_D_32,1
112_D_02,112_D_07,1
112_D_02,112_D_09,1
112_D_02,112_D_16,1
112_D_02,112_D_33,1
112_D_04,112_D_09,2
112_D_04,112_D_11,1
112_D_04,112_D_29,1
112_D_05,112_D_13,2
112_D_05,112_D_14,1
112_D_06,112_D_11,2
112_D_06,112_D_13,2
112_D_06,112_D_26,1
112_D_06,112_D_28,1
112_D_08,112_D_09,1
112_D_08,112_D_11,2
112_D_08,112_D_19,1
112_D_08,112_D_28,2
112_D_09,112_D_28,1
112_D_10,112_D_12,2
112_D_10,112_D_13,3
112_D_10,112_D_17,2
112_D_10,112_D_19,1
112_D_10,112_D_26,1
112_D_11,112_D_14,1
112_D_11,112_D_17,1
112_D_11,112_D_26,2
112_D_11,112_D_33,1
112_D_12,112_D_21,1
112_D_13,112_D_18,1
112_D_13,112_D_28,1
112_D_13,112_D_29,2
112_D_13,112_D_32,1
112_D_14,112_D_16,1
112_D_14,112_D_19,1
112_D_14,112_D_21,1
112_D_14,112_D_23,1
112_D_14,112_D_28,2
112_D_14,112_D_33,1
112_D_15,112_D_22,2
112_D_15,112_D_27,1
112_D_15,112_D_32,2
112_D_16,112_D_23,1
112_D_18,112_D_20,1
112_D_20,112_D_26,2
112_D_20,112_D_27,1
112_D_20,112_D_28,1
112_D_20,112_D_32,1
112_D_22,112_D_23,2
112_D_23,112_D_26,1
112_D_23,112_D_27,1
112_D_25,112_D_27,1
112_D_25,112_D_31,2
112_D_25,112_D_33,1
112_D_26,112_D_33,3
112_D_28,112_D_33,1
112_U_01,112_U_02,2
112_U_01,112_U_06,1
112_U_01,112_U_15,2
112_U_01,112_U_19,1
112_U_01,112_U_22,2
112_U_01,112_U_29,1
112_U_02,112_U_19,1
112_U_03,112_U_05,1
112_U_03,112_U_19,1
112_U_03,112_U_22,1
112_U_03,112_U_32,1
112_U_05,112_U_08,2
112_U_05,112_U_09,1
112_U_05,112_U_14,1
112_U_05,112_U_19,1
112_U_05,112_U_20,1
112_U_05,112_U_25,1
112_U_05,112_U_26,1
112_U_05,112_U_27,1
112_U_06,112_U_07,1
112_U_06,112_U_12,1
112_U_06,112_U_14,2
112_U_06,112_U_15,1
112_U_06,112_U_26,1
112_U_06,112_U_28,1
112_U_07,112_U_09,2
112_U_07,112_U_14,1
112_U_08,112_U_10,1
112_U_08,112_U_13,1
112_U_08,112_U_14,2
112_U_08,112_U_15,1
112_U_08,112_U_23,3
112_U_08,112_U_24,1
112_U_08,112_U_27,1
112_U_09,112_U_15,1
112_U_10,112_U_18,1
112_U_10,112_U_19,1
112_U_11,112_U_15,1
112_U_11,112_U_16,1
112_U_11,112_U_19,2
112_U_14,112_U_29,1
112_U_15,112_U_24,5
112_U_15,112_U_26,1
112_U_15,112_U_32,2
112_U_17,112_U_23,1
112_U_17,112_U_24,2
112_U_18,112_U_29,2
112_U_19,112_U_20,1
112_U_19,112_U_23,1
112_U_19,112_U_27,1
112_U_20,112_U_22,1
112_U_20,112_U_24,1
112_U_21,112_U_24,3
112_U_21,112_U_27,4
112_U_21,112_U_32,2
112_U_22,112_U_24,3
112_U_22,112_U_29,1
112_U_23,112_U_26,1
112_U_23,112_U_27,1
112_U_23,112_U_28,2
112_U_23,112_U_32,1
112_U_24,112_U_32,1
112_U_25,112_U_26,1
112_U_25,112_U_28,2
112_U_25,112_U_29,2
112_U_26,112_U_28,1
112_U_26,112_U_32,1
112_U_27,112_U_32,1
112_U_29,112_U_30,1
112_U_29,112_U_32,1
113_D_01,113_D_23,1
113_D_02,113_D_22,1
113_D_02,113_D_23,1
113_D_03,113_D_29,2
113_D_03,113_D_35,1
113_D_04,113_D_19,2
113_D_05,113_D_29,1
113_D_06,113_D_15,1
113_D_06,113_D_17,2
113_D_06,113_D_23,1
113_D_06,113_D_26,1
113_D_07,113_D_20,2
113_D_07,113_D_23,1
113_D_12,113_D_23,1
113_D_12,113_D_27,1
113_D_12,113_D_35,2
113_D_15,113_D_30,1
113_D_15,113_D_31,1
113_D_16,113_D_26,1
113_D_17,113_D_20,3
113_D_17,113_D_21,1
113_D_17,113_D_29,1
113_D_18,113_D_27,1
113_D_20,113_D_32,1
113_D_20,113_D_37,1
113_D_28,113_D_30,1
113_U_01,113_U_19,1
113_U_03,113_U_27,2
113_U_03,113_U_35,1
113_U_04,113_U_15,1
113_U_05,113_U_19,1
113_U_05,113_U_26,1
113_U_07,113_U_19,1
113_U_08,113_U_24,1
113_U_09,113_U_23,1
113_U_09,113_U_33,1
113_U_09,113_U_35,1
113_U_11,113_U_19,1
113_U_11,113_U_34,1
113_U_15,113_U_19,1
113_U_16,113_U_30,1
113_U_16,113_U_32,1
113_U_16,113_U_35,2
113_U_17,113_U_35,1
113_U_18,113_U_22,1
113_U_19,113_U_22,1
113_U_19,113_U_23,3
113_U_19,113_U_30,2
113_U_21,113_U_23,2
113_U_21,113_U_24,1
113_U_22,113_U_32,2
